"","ID_","YEAR","CLASS_","REALINC","REALRINC","WRKSTAT","HRS1","WRKSLF","OCC10","INDUS10","MARITAL","DIVORCE","WIDOWED","SPWRKSTA","SPWRKSLF","SPOCC10","SPIND10","PAWRKSLF","PAOCC10","SIBS","CHILDS","AGE","EDUC","PAEDUC","MAEDUC","SPEDUC","SEX","RACE","RES16","REG16","MOBILE16","FAMILY16","INCOM16","BORN","PARBORN","GRANBORN","HOMPOP","BABIES","PRETEEN","TEENS","ADULTS","UNRELAT","EARNRS","REGION","RELIG","ATTEND","RELIG16","FUND16","SPREL","RACLIVE","HEALTH","WKSUB","WKSUBS","WKSUP","UNEMP","OWNGUN","PARTNERS","PASEI10","PRESTG10","SEI10","SPPRES10","SPSEI10","UNION_","ETH1","POLVIEWS","NATROAD","NATSOC","NATMASS","NATPARK","EQWLTH","SPKATH","COLATH","LIBATH","SPKRAC","COLRAC","LIBRAC","SPKCOM","COLCOM","LIBCOM","SPKMIL","COLMIL","LIBMIL","SPKHOMO","COLHOMO","LIBHOMO","CAPPUN","GUNLAW","COURTS","HELPFUL","FAIR","TRUST","CONFINAN","CONBUS","CONCLERG","CONEDUC","CONFED","CONLABOR","CONPRESS","CONMEDIC","CONTV","CONJUDGE","CONSCI","CONLEGIS","CONARMY","OBEY","POPULAR","THNKSELF","WORKHARD","HELPOTH","GETAHEAD","ABDEFECT","ABNOMORE","ABHLTH","ABPOOR","ABRAPE","XMARSEX","HOMOSEX","POLHITOK","POLABUSE","POLMURDR","POLESCAP","POLATTAK","HELPPOOR","HELPNOT","HELPSICK","HELPBLK","PARTYID","TAX","FUND","HAPPY","LIFE","SATJOB","SATFIN","FINALTER","XMOVIE","FEAR","PISTOL","SHOTGUN","RIFLE","PHONE"
"39","340",1984,"L3",92858,46773,"1",41,0,"80","57","1",0,NA,"1",0,"57","57",0,"81",7,4,53,12,12,12,12,1,"1","2","4","2","1",3,1,"0","0",2,0,0,0,2,0,2,"4","2",7,"1","1","2",0,"1",1,1,1,0,NA,NA,28.4,40,38.3,47,38.8,"4","11",5,"2","3","2","2",5,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,"2","1","2","1","2","1","1","2","2","2","1","1","2","2","1","2","2",NA,NA,NA,NA,NA,"1",NA,0,NA,0,NA,"1","1",1,0,0,1,1,3,3,3,3,"1","2","2","1","2","2","1","3",0,0,NA,NA,NA,"3"
"40","344",1984,"L2",NA,4952,"2",10,0,"51","43","1",1,NA,"1",1,"43","43",0,"96",6,5,41,12,12,12,15,0,"1","5","4","2","1",3,1,"0","2",6,0,2,1,3,0,3,"4","2",5,"2","2","2",0,"1",1,0,0,0,"1",NA,23.3,40,41.8,39,67.7,"2","26",4,"2",NA,"2","2",4,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,"3","1","2","1","2","1","1","1",NA,NA,"2","1","2","1","2","2","1",NA,NA,NA,NA,NA,"1",1,1,1,1,1,"1","1",0,0,0,NA,1,3,3,3,5,"1",NA,"2","1","2","1","1","1",0,0,"2","2","1","3"
"41","347",1984,"L3",46773,39020.4285,"1",40,0,"42","42","1",0,NA,"1",0,"42","42",0,"62",3,2,35,18,12,12,16,1,"1","5","9","3","1",3,1,"0","0",4,1,1,0,2,0,2,"5","2",7,"2","2","2",1,"2",1,0,1,1,"2",NA,28.7,52,67.8,52,67.8,"4","10",2,"3","2","2","2",1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,"2","2","2","1","3","3","2","3","3","2","2","3","2","2","2","2","3",NA,NA,NA,NA,NA,"1",0,0,1,0,0,"2","3",1,0,0,1,1,3,2,2,1,"1","2","2","3","1","1","1","1",0,1,"2","2","2","3"
"42","375",1984,"L3",8254,2201,"4",NA,0,"62","25","1",0,NA,"2",0,"25","25",0,"62",1,1,45,6,12,NA,10,1,"1","6","2","1","1",3,1,"0","4",5,0,1,0,4,2,1,"2","2",1,"2","2","2",1,"2",1,0,0,1,"1",NA,25.2,28,25.2,48,26.1,"1","15",2,"1","1",NA,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"2","2","1","2","2","2",NA,"2","3","3","2","1","2","3",NA,"2","2",NA,NA,NA,NA,NA,"1",1,0,1,0,0,"2","1",1,0,0,1,1,1,1,3,5,"3","1","2","3","2","4","3","2",0,0,"2","1","2","3"
"43","389",1984,"L3",92858,87058,"1",40,0,"17","53","1",0,NA,"7",0,"53","53",0,"23",2,3,53,20,12,12,12,1,"1","3","0","3","1",3,0,"8","4",5,0,0,1,4,0,3,"2","5",1,"5",NA,"5",1,"2",1,1,1,0,"2",NA,75.5,72,86.6,50,38.3,"4","34",5,"2","2","1","2",2,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","3","2","1","1","1",NA,"2","1","2","2","2","2","1","1","1","2",NA,NA,NA,NA,NA,"1",1,1,1,1,1,"1","1",1,0,0,1,1,2,3,2,2,"0","2",NA,"2","1","2","2","3",0,0,"2","2","2","3"
"44","391",1984,"L3",92858,46773,"1",40,0,"17","30","1",0,NA,"7",0,"30","30",1,"28",1,4,57,18,12,12,16,1,"3","6","1","3","1",1,1,"0","4",4,0,0,1,3,0,3,"2","1",3,"1","1","1",0,"2",1,1,1,0,"2",NA,54.6,72,86.6,55,61.4,"4","5",6,"1","1","2","2",6,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,"3","1","2","1","2","2","2","2","3","3","2","2","2","2","2","2","2",NA,NA,NA,NA,NA,"1",1,1,1,1,1,"1","1",1,0,0,1,1,4,4,2,4,"2","1","3","2","1","2","2","1",0,0,"2","2","2","3"
"45","409",1984,"L2",33016,12381,"1",40,0,"57","40","1",0,NA,"1",0,"40","40",0,"37",8,0,24,14,14,12,13,0,"1","1","2","1","1",3,1,"0",NA,3,0,0,0,3,0,3,"2","2",4,"2","2","1",1,"1",1,1,0,1,"2",NA,72.6,47,38.8,38,27,"4","21",6,"1","1","2","1",1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,"3","1","1","1","2","2","1","1","2","2","2","1","2","2","3","2","2",NA,NA,NA,NA,NA,"1",1,1,1,1,1,"1","4",0,0,1,1,1,4,3,3,3,"1","1","2","2","1","2","3","1",0,1,"2","2","2","3"
"46","422",1984,"L3",92858,87058,"1",65,1,"62","23","1",0,NA,"7",0,"23","23",0,"91",4,4,37,19,12,12,16,1,"1","3","1","1","1",3,1,"0","2",6,0,4,0,2,0,1,"1","1",4,"1","2","1",0,"1",0,NA,1,0,"2",NA,32,49,46,61,80.9,"4","8",4,"1","1","1","3",7,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","1","1","2","1","2","3","2","2","3","2","1","3","1","1",NA,"2",NA,NA,NA,NA,NA,"1",0,0,1,0,1,"1","1",1,0,0,1,1,3,3,2,2,"1","2","3","1","1","2","1","1",0,0,"2","2","2","4"
"47","424",1984,"L3",92858,87058,"1",45,0,"80","23","1",0,NA,"7",0,"23","23",0,"93",1,4,48,18,12,12,14,1,"1","6","3","3","1",3,1,"0","4",4,0,1,1,2,0,4,"1","2",7,"2","2","2",0,"1",1,1,1,0,"2",NA,60.3,60,76.3,61,80.9,"4","14",5,"1","2","1","2",3,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","1","2","1","2","2","2","2","2","3","2","2","3","2","2","3","2",NA,NA,NA,NA,NA,"1",1,0,1,0,0,"1","1",1,0,0,1,1,2,4,2,3,"3","1","2","1","1","1","1","1",0,0,"2","2","2","3"
"48","426",1984,"L3",46773,46773,"1",40,0,"15","41","1",0,NA,"2",0,"41","41",0,"87",3,4,52,14,6,10,8,1,"1","3","1","2","1",3,1,"1","4",4,0,0,1,3,0,3,"1","2",7,"2","2","2",0,"2",1,1,0,1,"2",NA,24.8,47,62.7,31,19.6,"4","15",5,"1","2","1","2",5,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,"2","1","1","2","1","1","2","1","2","2","2","1","2","2","1","2","1",NA,NA,NA,NA,NA,"2",0,0,1,0,0,"1","1",1,0,0,1,1,3,3,3,4,"4","1","2","2","2","2","2","1",1,0,"2","2","2","3"
"49","434",1984,"L2",33016,23386,"1",40,0,"22","32","1",0,NA,"1",0,"32","32",0,"77",3,0,35,20,12,8,16,1,"1","4","1","2","1",3,1,"0","2",2,0,0,0,2,0,2,"1","2",0,"2","2","2",0,"1",1,1,1,0,"2",NA,37.7,74,84.5,66,86,"1","15",4,NA,"1","1",NA,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,"2",NA,NA,"3","3","2","2","2","2","2","1","3","3","2","1","2","1",NA,NA,NA,NA,NA,"2",1,1,1,1,1,"1","4",1,NA,0,1,1,3,4,2,NA,"1","1","2","2","1","2","3","1",1,0,"2","2","2","2"
"50","452",1984,"L2",9905,6053,"1",35,0,"43","40","1",0,NA,"1",0,"40","40",0,"77",1,1,37,12,10,12,11,1,"1","3","2","2","1",3,1,"0","1",2,0,0,0,2,0,2,"2","1",0,"1","3","1",1,"2",1,0,0,1,"2",NA,46.5,39,67.7,50,32.6,"4","24",4,"2","1","2","1",3,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,"3","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","1",NA,NA,NA,NA,NA,"1",1,1,1,1,1,"1","3",1,0,0,0,1,1,1,1,5,"4","2","3",NA,"2","1","2","1",0,1,"2","2","2","2"
"51","471",1984,"L3",46773,39020.4285,"1",50,0,"47","41","1",0,NA,"2",0,"41","41",0,"37",3,4,44,12,10,NA,12,1,"1","4","1","1","1",3,1,"0","2",5,0,0,2,3,0,5,"1","2",7,"2","2","2",0,"2",1,1,0,0,"2",NA,65.1,48,57.5,31,19.6,"4","3",5,"2","2","2","2",7,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","2","2","1","1","2","1","2","2","3","2","1","2","1","1","2","1",NA,NA,NA,NA,NA,"1",1,0,1,0,0,"1","1",1,0,0,1,1,3,5,3,3,"2","2","2","1","2","1","2","1",0,0,"2","2","2","3"
"52","475",1984,"L4",92858,87058,"1",55,0,"17","26","1",0,NA,"1",1,"26","26",0,"77",2,3,50,16,10,4,12,1,"1","3","1","3","1",3,1,"1","4",3,0,0,0,3,0,3,"1","1",3,"2","2","1",0,"1",1,1,0,1,"1",NA,46.5,72,86.6,46,60.1,"4","10",3,"1","2","1","1",3,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","1","2","1","2","2","2","2","2","3","2","2","2","2","2","2","2",NA,NA,NA,NA,NA,"2",1,1,1,1,1,"2","1",1,0,0,1,1,3,3,5,3,"5","1","3","1","1","1","1","1",0,0,"2","2","1","3"
"53","483",1984,"L3",46773,15132,"1",40,0,"58","77","1",0,NA,"1",0,"77","77",0,"81",5,3,37,12,11,9,14,0,"1","6","3","1","1",2,1,"0","4",5,0,1,2,2,0,3,"3","2",5,"2","2","2",0,"2",1,1,1,0,"2",NA,26.1,37,32.6,50,46.5,"1","21",5,"1","1","1","1",5,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","2","2","2","1","1","2","2","3","2","2","1","2","2","1",NA,"2",NA,NA,NA,NA,NA,"3",1,1,1,1,1,"1","1",1,0,0,0,1,2,3,3,4,"1","2","2","2","2","3","2","1",0,0,"2","2","2","3"
"54","493",1984,"L3",46773,39020.4285,"1",40,0,"32","32","1",0,NA,"7",0,"32","32",0,"26",0,1,28,16,16,12,16,1,"1","5","3","1","1",3,1,"0","1",3,1,0,0,2,0,2,"3","1",6,"1","2","1",NA,"2",1,1,1,1,"2",NA,60.1,62,79.9,62,79.9,"4","8",6,NA,NA,"1","2",6,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,"2","2","3","1","2","2","2","2","2","2","2","2","2","2","2","2","2",NA,NA,NA,NA,NA,"2",0,0,0,0,0,"1","1",1,0,0,1,1,3,2,1,3,"3","1","2","2","1","2","1","1",0,0,"2","2","2","3"
"55","496",1984,"L3",92858,39020.4285,"1",36,0,"23","50","1",0,NA,"1",0,"50","50",0,"62",1,1,45,18,11,10,14,0,"1","3","3","2","1",3,1,"0",NA,5,0,0,0,5,0,2,"3","1",7,"1","1","1",0,"1",1,1,1,0,"1",NA,46,61,80.9,46,52,"1","11",6,"1","1","1","1",4,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,"2","1","2","1","1","3","2","2","3","2","3","2","3","3","2","3","2",NA,NA,NA,NA,NA,"1",0,0,1,0,0,"1","1",1,0,0,1,1,3,4,3,5,"2","2","2","1","1","1","1","1",0,1,"1","2","2","3"
"56","499",1984,"L3",33016,NA,"7",NA,0,"47","14","1",0,NA,"1",0,"14","14",0,"73",2,1,24,12,9,12,12,0,"1","6","3","1","1",2,1,"0","3",3,1,0,0,2,0,1,"3","2",6,"2","2","2",1,"2",1,1,1,1,"1",NA,46.6,28,21.6,73,86.5,"2","11",5,"1","1","1","1",2,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,"2","1","2","2","2","2","2","2","3","2","3","1","3","2","2","2","2",NA,NA,NA,NA,NA,"1",NA,0,NA,0,0,"1","1",1,0,0,1,1,2,3,2,5,"1","1","2","2","1","1","2","1",0,0,"2","1","2","3"
"57","510",1984,"L2",17884,8254,"1",40,0,"77","87","1",0,NA,"1",0,"87","87",0,"89",12,6,47,11,NA,NA,10,0,"2","3","7","3","2",2,1,"0","0",3,0,0,0,3,0,2,"3","1",6,"1","1","1",1,"2",1,1,0,0,"2",NA,26.8,35,25,22,24.8,"1","1",4,"2","1","3","2",1,0,0,1,0,0,1,0,1,1,0,0,1,NA,1,1,1,1,"3","2","1","2","2","2","2","1","2","2","2","1","1","1","2","2","1",NA,NA,NA,NA,NA,"3",1,1,1,1,1,"1","1",1,0,0,0,1,3,3,3,3,"0","1","3","2","2","2","2","3",0,0,"2","2","2","3"
"58","514",1984,"L2",12381,9905,"2",25,1,"63","49","1",0,NA,"2",0,"49","49",0,"63",1,0,25,13,11,12,12,1,"1","5","3","1","1",4,1,"0","0",2,0,0,0,2,0,2,"3","2",4,"2","2","2",0,"1",0,NA,1,1,"1",NA,45.4,49,45.4,21,32.6,"4","21",4,"2","1","1","2",5,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,"3","2","2","1","1","2","2","2","2","3","2","1","2","1","2","2","2",NA,NA,NA,NA,NA,"2",1,0,1,0,1,"2","2",1,0,0,1,1,4,4,3,4,"1","2","2","2","2","2","2","1",0,0,"1","2","1","3"
"59","522",1984,"L2",46773,33016,"1",48,0,"77","32","1",0,NA,"7",0,"32","32",0,"80",1,4,48,14,8,8,12,1,"1","6","3","2","1",3,1,"0","4",5,0,0,1,4,0,3,"3","2",7,"2","2","2",1,"1",0,NA,1,0,"1",NA,27.5,50,46.5,64,84.2,"4","21",4,"2","1","2","2",3,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,"2","2","2","1","2","2","2","2","2","2","2","2","3","1","2","2","2",NA,NA,NA,NA,NA,"2",1,1,1,1,1,"1","4",1,0,0,1,1,3,3,2,4,"2","1","2","2","1","2","2","1",0,0,"1","1","1","3"
"60","524",1984,"L3",33016,23386,"1",50,1,"28","60","1",0,NA,"1",0,"60","60",0,"14",5,0,33,16,16,12,16,1,"1","3","2","3","1",4,1,"0","0",2,0,0,0,2,0,2,"3","2",5,"2","2","2",NA,"2",0,NA,0,0,"2",NA,86.5,46,74.6,52,82.4,"4","11",7,"2","2","2","2",7,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,"2","1","2","1","2","1","1","3","1","3","3","2","3","1","2","2","1",NA,NA,NA,NA,NA,"1",0,0,0,0,0,"1","1",1,0,0,1,1,4,5,4,5,"4","1","2","2","1","1","2","1",0,0,"2","2","2","3"
"61","534",1984,"L2",39020.4285,2201,"7",NA,0,"40","82","1",0,NA,"1",0,"82","82",1,"20",0,1,49,12,12,12,12,0,"1","2","3","1","1",3,1,"0","0",2,0,0,0,2,0,2,"3","1",7,"1","3","1",0,"2",1,1,0,1,"1",NA,39.9,21,14,44,25.1,"4","8",4,"1","2","2","2",3,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,"2","2","2","1","1","2","2","1","2","2","2","1","2","2","2","2","1",NA,NA,NA,NA,NA,"1",1,1,1,0,1,"1","1",1,0,0,1,1,3,NA,3,5,"5","1","3","2","2","1","2","2",1,1,"1","2","2","3"
"62","545",1984,"L1",15132,NA,"6",NA,0,"39","23","1",0,NA,"1",0,"23","23",0,"13",4,0,27,14,14,12,16,1,"1","4","4","2","1",3,1,"0","0",2,0,0,0,2,0,2,"4","1",8,"1","1","1",0,"1",1,1,0,1,"1",NA,89.3,34,34.7,61,80.9,"4","11",5,"2","3","2","2",6,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,"2","2","2","2","1","2","2","1","1","2","3","1","3","3","1","1","1",NA,NA,NA,NA,NA,"1",0,0,0,0,1,"1","1",1,0,0,1,1,4,5,5,5,"4","1","1","2","2",NA,"3","2",0,1,"1","1","1","3"
"63","552",1984,"L3",46773,33016,"1",40,0,"71","50","1",0,NA,"1",0,"50","50",0,"55",2,4,52,12,12,12,12,1,"1","3","4","3","1",3,1,"0","0",3,0,0,0,3,0,3,"4","1",3,"1","1","1",0,"2",1,1,0,0,"2",NA,58.4,56,53.6,25,26.8,"1","15",4,"2","2","1","1",4,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,"2","3","1","1","2","2","1","2","2","3","3","2","3","2","1","2","2",NA,NA,NA,NA,NA,"3",1,1,1,1,1,"1","1",1,0,0,1,1,3,4,4,3,"2","2","1","1","2","1","2","1",0,0,"2","2","2","3"
"64","564",1984,"L3",92858,17884,"3",NA,0,"20","12","1",0,NA,"1",0,"12","12",0,"47",4,0,35,16,12,12,19,0,"1","3","4","2","1",3,1,"0","0",3,1,0,0,2,0,2,"4","2",2,"2","2","2",0,"1",1,1,0,0,"2",NA,57.5,54,62.9,53,69.3,"1","11",5,"1","1","2","2",5,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,"2","1","2","2","1","2","2","1","3","3","2","2","2","2","2","3","3",NA,NA,NA,NA,NA,"2",1,1,1,1,1,"2","3",1,0,0,1,1,3,3,2,3,"1","1","2","1","1","2","1","1",0,1,"2","2","2","3"
"65","613",1984,"L2",33016,17884,"1",40,1,"22","50","1",0,NA,"1",0,"50","50",1,"22",7,2,44,7,12,10,12,1,"1","2","3","1","1",3,1,"0","0",4,0,0,1,3,0,4,"3","1",2,"1","2","4",0,"2",0,NA,1,0,"1",NA,59.1,53,59.1,46,52,"4","11",4,"2","1","1","2",4,1,NA,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,"2","2","1","1","2","2","3","2","3","2","1","3","2","3","2","3","2",NA,NA,NA,NA,NA,"3",1,1,1,1,1,"1","1",1,0,0,1,1,4,5,4,5,"6","2","2","2","2","2","2","3",0,0,"2","1","2","3"
"66","626",1984,"L2",33016,33016,"1",75,0,"80","42","1",1,NA,"7",0,"42","42",0,"62",8,4,42,12,3,9,12,1,"1","3","3","1","1",2,1,"0","0",7,0,2,2,3,0,2,"3","1",2,"1","1","1",1,"2",1,0,1,0,"1",NA,25.2,40,38.3,25,12.6,"4","14",4,"1","1","1","1",4,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,"2","1","2","1","2","1","2",NA,"2","2","2","1","2","2","2","2","2",NA,NA,NA,NA,NA,"1",0,0,1,0,1,"1","1",1,0,0,1,1,3,3,1,4,"1","2","3","1","1","1","2","1",1,0,"2","1","1","3"
"67","629",1984,"L3",46773,46773,"1",40,0,"96","36","1",0,NA,"7",0,"36","36",0,"86",7,2,39,12,8,12,12,1,"1","1","3",NA,"1",3,1,"0","0",4,0,0,2,2,0,1,"5","1",8,"1","3","1",0,"1",1,1,0,0,"2",NA,50,35,20.9,48,24.2,"1","8",5,"2","2","2","2",1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,"2","2","1","2","2","2","2","2","3","3","3","2","3","3","2","3","2",NA,NA,NA,NA,NA,"1",1,0,1,0,1,"1","1",0,0,0,0,1,3,3,3,5,"1","2","1","1","2","2","2","3",0,0,"2","2","2","3"
"68","643",1984,"L3",46773,23386,"1",40,0,"30","32","1",0,NA,"7",0,"32","32",0,"77",2,1,29,20,17,16,18,1,"1","4","5","3","1",4,1,"1","2",3,1,0,0,2,0,2,"3","1",5,"1","2","2",0,"1",1,1,1,0,"2",NA,46.5,80,92.8,59,88.3,"4","8",4,"2","3","1","2",4,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,"2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2",NA,NA,NA,NA,NA,"1",1,1,1,1,1,"1","3",1,0,0,1,1,2,4,3,3,"4","2","2","1","1","1","1","1",1,0,"2","2","2","3"
"69","648",1984,"L2",17884,17884,"1",60,1,"31","51","1",0,NA,"2",1,"51","51",1,"40",1,0,45,15,8,8,12,1,"1","4","3","1","1",4,1,"0",NA,2,0,0,0,2,0,2,"3","1",3,"1","1","1",1,"1",0,NA,1,0,"1",NA,26.9,39,41,45,38.3,"4","11",5,"2","2","1","2",2,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,"2","2","1","2","1","1","1","2","2","2","2","1","2","2","1","2","2",NA,NA,NA,NA,NA,"1",1,1,1,1,1,"1","3",1,0,0,1,1,3,3,2,5,"1","1","1","2","2","4","2","2",1,1,"1","1","1","3"
"70","661",1984,"L3",92858,33016,"1",40,0,"13","10","1",0,NA,"3",0,"10","10",1,"20",5,4,45,12,8,12,18,1,"1","2","3","3","3",1,1,"1","2",3,0,0,0,3,0,3,"3","1",4,"1","1","1",1,"1",1,1,0,0,"2",NA,39.9,73,84,57,77,"4","17",2,"1","1","1","1",3,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,NA,1,"2","1","2","1","2","2","2","2","3","3","3","2","3","3","1","2","3",NA,NA,NA,NA,NA,"2",1,1,1,1,1,"3","3",1,0,0,1,1,2,3,2,3,"0","1","3","2","2","2","3","1",1,0,"2","2","2","3"
"71","678",1984,"L3",92858,87058,"1",40,0,"98","57","1",0,NA,"1",0,"57","57",0,"48",3,2,57,20,12,12,16,1,"1","3","3","3","1",2,1,"0","0",3,0,0,0,3,0,3,"5","1",7,"1","3","1",NA,"1",1,1,1,0,"2",NA,57.8,62,50.4,47,38.8,"4","8",2,"1","2","1","2",4,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,"2","1","2","1","2","2","2","2","3","3","2","2","2","3","2","3","2",NA,NA,NA,NA,NA,"3",1,1,1,1,1,"1","2",1,0,0,1,1,4,5,3,3,"3","2","3","1","1","1","2","3",0,1,"2","2","2","3"
"72","681",1984,"L3",23386,23386,"1",50,1,"66","20","1",0,NA,"2",0,"20","20",1,"21",2,3,40,17,19,14,16,1,"1","4","5","1","1",4,1,"0","4",5,0,1,2,2,0,5,"5","3",5,"3","3","3",1,"2",0,NA,1,0,"2",NA,91.1,49,53.9,54,62.9,"4","23",5,"2",NA,"3","2",6,1,0,0,1,0,1,1,NA,0,1,0,1,1,1,1,1,1,"2","2","2","1","2","1","1","2","2","2","2","2","3","2","2","2","2",NA,NA,NA,NA,NA,"3",1,1,1,1,1,"4","2",1,0,0,1,1,3,4,4,3,"4","2","3","2","1","1","3","1",0,1,"2","2","2","3"
"73","699",1984,"L3",33016,23386,"1",80,1,"91","35","1",0,NA,"1",0,"35","35",0,"91",7,0,27,12,5,7,15,1,"2","3","6","2","1",3,1,"0","0",2,0,0,0,2,0,NA,"6","1",3,"1","1","1",0,"1",0,NA,0,0,"1",NA,32,35,32,69,46.6,"4","1",7,"2","2","2","2",2,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,"3","3","3","2","2","2","2","1","2","2","1","1","2","2","1","2","2",NA,NA,NA,NA,NA,"1",0,0,0,0,0,"2","1",0,0,0,0,NA,3,NA,4,1,"1","1","1","2","1","1","2","1",0,0,"1","1","1","3"
"74","705",1984,"L4",46773,39020.4285,"1",40,0,"77","77","1",0,NA,"1",0,"77","77",0,"60",1,NA,62,10,3,NA,12,1,"1","3","7","3","3",1,1,"1","2",2,0,0,0,2,0,2,"6","2",2,"2","2","2",0,"1",1,1,1,0,"1",NA,14,50,46.5,50,46.5,"1","21",6,"2","1","2","3",2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,"2","2","2","1","1","1","2","3","1","3","2","1","2","3","1","3","1",NA,NA,NA,NA,NA,"1",1,0,1,0,1,"1","1",1,0,0,1,1,5,5,5,5,"5","1","2","1","1","1","2","1",0,1,"1","2","2","3"
"75","707",1984,"L2",15132,15132,"2",50,0,"58","89","1",0,NA,"7",0,"89","89",1,"48",2,2,26,13,16,15,12,0,"1","4","6","1","1",3,1,"0","0",4,2,0,0,2,0,2,"6","1",3,"1","1","1",1,"1",1,1,0,0,"1",NA,57.8,38,39.2,29,20.8,"4","14",5,"2","1","2","1",2,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,"2","1","2","2","2","2","1","1","2","3","2","1","1","2","1","2","2",NA,NA,NA,NA,NA,"1",0,0,NA,0,NA,"1","1",1,0,0,1,1,3,3,2,5,"1","2","1","2","2","2","3","3",0,1,"2","1","1","3"
"76","745",1984,"L3",92858,33016,"1",40,0,"12","12","1",0,NA,"1",1,"12","12",0,"77",1,1,62,16,8,12,16,1,"1","2","3","3","1",3,1,"0","0",2,0,0,0,2,0,2,"5","1",7,"1","1","1",1,"2",1,1,1,0,"1",NA,34.4,53,69.3,53,69.3,"4","8",6,"2","3","2","2",6,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,"2","3","2","1","1","2","1","1","1","2","2","1","2","2","1","2","2",NA,NA,NA,NA,NA,"2",1,1,1,1,1,"2","1",1,0,0,0,1,3,4,3,5,"1","1","3","1","1","1","1","1",0,1,"1","2","2","3"
"77","771",1984,"L2",12381,6053,"7",NA,0,"42","67","1",0,NA,"1",0,"67","67",0,"67",10,3,25,12,5,12,12,0,"2","3","5","1","1",2,1,"0","0",5,2,1,0,2,0,2,"5","1",4,"1","1","1",0,"3",1,1,0,1,"2",NA,40,25,12.6,42,40,"4","1",3,"1","1","3","1",6,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,"2","2","1","2","3","2","1","2","2","3","3","2","2","3","2","1","2",NA,NA,NA,NA,NA,"1",1,0,1,1,1,"1","1",0,1,0,1,1,3,2,1,NA,"1","1","1","2","2","3","2","1",1,1,"2","2","2","1"
"78","774",1984,"L2",3852,3852,"1",70,0,"50","56","1",1,NA,"7",0,"56","56",0,"91",1,3,35,13,5,10,11,1,"1","5","2","3","1",3,1,"0","0",3,0,1,0,2,0,1,"5","1",3,"1","1","1",1,"1",1,1,1,1,"2",NA,32,46,52,35,23.7,"4","11",6,"1","3","1","2",6,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,"2","2","2","2","3","2","2",NA,"1","3","3","1","2","2","1","3","2",NA,NA,NA,NA,NA,"2",1,0,1,0,1,"1","1",1,0,0,1,1,4,4,3,5,"6","1","1","2","2","4","3","2",0,1,"2","2","2","3"
